run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,optimizer_seed,objective_id,objective_definition,depth,optimizer,eval_budget,initial_parameters,terminal_parameters,objective_start,objective_final,objective_improvement,p_feas,p_opt,p_opt_given_feasible,log_feasibility_gain,nfev,runtime_s,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,selected_for_p3,config_sha256,raw_statevector_persisted,peak_memory_mb
phase2-p2-c264c2965bcad907eca1,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-a9de39f81405,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D2,10,2.709269960975831,0.001953125,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[1.9904412009210655, 1.8879808855976354, 2.120905939941725, -0.18427417156749698]",2.575213773996885,1.6913496415114504,0.8838641324854342,0.00649730369951,0.0042299485848803,0.6510313786316212,0.5220031281781362,120,0.3849728237837553,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.7109375
phase2-p2-22f4943745d420cfe407,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-b0f919379fb8,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D3,10,2.533178701920149,0.0029296875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.422426559057142, 4.459995290021257, 2.3753594332112407, 0.10605086907312754]",1.859915060482132,1.5556520077844662,0.3042630526976659,0.0142789391344244,0.0056880834542744,0.398354765765569,0.6878746442916663,120,0.3992574540898204,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.66796875
phase2-p2-152a5786928ead45a5d9,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-b0f919379fb8,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D3,10,2.533178701920149,0.0029296875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[2.65610103928109, 4.279648265743682, 1.4777249271766746, 1.0952103088271534]",2.1285724180493024,1.7465864079401,0.3819860101092023,0.0144344534122097,0.0072760232456894,0.5040733471441902,0.6925790450689611,120,0.3862777147442102,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.66796875
phase2-p2-c0036e4d5b8c1c057d04,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-b0f919379fb8,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D3,10,2.533178701920149,0.0029296875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.9118481369541023, 3.9131380021944935, 1.426263796700513, 1.1337737473227647]",2.143598485927699,1.7795452015183324,0.3640532844093664,0.0089324145991483,0.0046494356220481,0.5205127427125348,0.4841475746204399,120,0.3839702056720853,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.86328125
phase2-p2-ea314c452a13393505c0,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,10,2.4082399653118496,0.00390625,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.3552481699713805, 4.452662968619196, 2.4125398232655537, 0.09953643094235497]",1.837285608234302,1.5187264914801049,0.3185591167541972,0.0166723369191246,0.0070097834579438,0.4204439660707098,0.6302364433611154,120,0.4313047118484974,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.1484375
phase2-p2-19b3ad9a7dfbe6a14955,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,10,2.4082399653118496,0.00390625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.180656661469752, 4.258377824401609, 2.5867632494717063, 0.1429550306096518]",2.1678041412728684,1.3037016717477194,0.8641024695251489,0.120067001044102,0.0383441179925776,0.3193560067223916,1.4876636285543765,120,0.4065862605348229,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.1484375
phase2-p2-2227e6a8f65cafe3b296,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d80673ba7cf0,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D4,10,2.4082399653118496,0.00390625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.4098581930996392, 3.568245718557085, 1.3800980459377814, 1.1839826848878112]",2.240655918365618,1.8865228382020167,0.3541330801636007,0.0091939948483867,0.0029158647536267,0.3171488348330311,0.3717442213807175,120,0.3938605273142457,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.1484375
phase2-p2-6afef06615acb28987bd,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-30409dd5a775,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D1,10,3.010299956639812,0.0009765625,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.889520261025049, 4.12119005105337, 3.765746594549294, -1.0375723583247598]",3.0584369381382417,1.7806668410086224,1.2777700971296193,0.0006854348315313,0.0006854348315313,1.0,-0.1537338732962446,120,0.4095216449350118,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.21875
phase2-p2-7e50ec36ca1cfde23645,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-30409dd5a775,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D1,10,3.010299956639812,0.0009765625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.860321270547567, 3.8792926103254652, 2.4123285400879246, 0.18012824323969379]",2.890826421206448,1.7857399774448597,1.1050864437615884,0.0242415535815183,0.0242415535815183,1.0,1.3948604058906544,120,0.3965441389009356,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.21875
phase2-p2-5b83b908484837ae7754,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-30409dd5a775,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D1,10,3.010299956639812,0.0009765625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.317144791113162, 3.9937834430589616, 2.4011264757047073, 0.17521319809131095]",3.089985591897479,1.818436893747411,1.2715486981500683,0.0265168341390232,0.0265168341390232,1.0,1.4338216287848615,120,0.3961278395727277,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.21875
phase2-p2-7f1bc1a9ff13f4f9d055,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,10,2.709269960975831,0.001953125,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.5909331647506173, 4.233131166000591, 2.3560038334640923, 0.14530010201713184]",2.6680852098674173,1.8834837237634952,0.7846014861039221,0.0249876740102422,0.008260897858743,0.3305989127021969,1.1069957924711828,120,0.3896444514393806,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.890625
phase2-p2-119f18dd70502b7a822e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,10,2.709269960975831,0.001953125,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.307053634812489, 3.998987883983481, 2.4553637583312735, 0.17019105778461727]",2.6561529350773654,1.6437882937159518,1.0123646413614136,0.044888640990605,0.0206641722700368,0.4603430136002944,1.3614064182550665,120,0.382954359985888,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.890625
phase2-p2-d63dacf0aabdc917ca8e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,10,2.709269960975831,0.001953125,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.5990418810043097, 4.0920593775417595, 2.360102770442549, 0.14522822925066203]",2.821839938250593,1.884652038863592,0.9371878993870012,0.0232043992007714,0.0071052656978131,0.3062033899837818,1.074840289293581,120,0.3862200332805514,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.890625
phase2-p2-a24c8f087d7798da5cc7,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-4507b50770a7,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D3,10,2.533178701920149,0.0029296875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.1124866532453943, 4.096005515265712, 1.440592209279081, 1.2379469095695341]",1.9824575750371929,1.7329951277391755,0.2494624472980169,0.0347079877823945,0.0123881986570845,0.356926443986143,1.07360813782336,120,0.407132938504219,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.69140625
phase2-p2-d1ea0cd7cd3ae5127423,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-4507b50770a7,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D3,10,2.533178701920149,0.0029296875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[2.1838408548152195, 4.214528802277783, 1.4441061849892243, 1.2242847506308034]",2.238629453924537,1.7330291889041756,0.5056002650203619,0.0353993883051702,0.0124248138853221,0.3509895080166539,1.0821744594831006,120,0.3971040826290846,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.828125
phase2-p2-268c8eec6f927b0f5640,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-4507b50770a7,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D3,10,2.533178701920149,0.0029296875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.412887038686808, 4.098221684685837, 1.4118347908139919, 1.1954535897091518]",2.1207661978443006,1.7395092059872412,0.3812569918570594,0.0395948319998643,0.0129863370266668,0.3279806068304913,1.130817206522199,120,0.3859958229586482,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.828125
phase2-p2-80e574fe081a40f62f89,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-59e59ed3c03f,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D4,10,2.4082399653118496,0.00390625,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.3002161225149056, 4.190452223215357, 2.4506156310388167, 0.10898655887454099]",1.9052081471374465,1.490922722656745,0.4142854244807012,0.0320763373437275,0.0096142244323668,0.2997294962121635,0.9144247375729566,120,0.3894768347963691,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,122.015625
phase2-p2-1ca8cf0ac9b72eaa2a56,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-59e59ed3c03f,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D4,10,2.4082399653118496,0.00390625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.4696902824168205, 4.25352395836717, 2.6142090475967894, 0.13598191359629264]",2.099261375164134,1.232928195038706,0.8663331801254279,0.1385994192070842,0.0485738432589362,0.3504620981590191,1.5500013757053366,120,0.4026890126988292,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,122.015625
phase2-p2-5b8e03a2444cf5c53866,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-59e59ed3c03f,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D4,10,2.4082399653118496,0.00390625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.937232424539336, 2.7037655062922568, 1.567942873624708, 1.1702257973354082]",2.358453655114225,1.614567191404547,0.743886463709678,0.0443567582296205,0.0164029632054174,0.3697962578893754,1.055199763960455,120,0.3942755470052361,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,122.015625
phase2-p2-f13deafbdfcd22082f25,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,10,3.010299956639812,0.0009765625,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.395431139145082, 4.182310402966361, 2.4261180563257945, 0.10342957332936059]",2.802769285166251,1.9949685932554115,0.8078006919108398,0.0085690344476047,0.0085690344476047,1.0,0.9432318453423022,120,0.3886959897354245,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.859375
phase2-p2-7f874546c8269f280451,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,10,3.010299956639812,0.0009765625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.188444151912639, 6.681336888978418, 2.415757206767769, -0.41789660383024474]",2.808952478638618,1.6044317885626591,1.204520690075959,0.0133486659813466,0.0133486659813466,1.0,1.1357378226483923,120,0.3929009046405554,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.859375
phase2-p2-15c3481c5e1c43c74611,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,10,3.010299956639812,0.0009765625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.3623727213943475, 3.993575847869738, 2.4406184411409293, 0.10959163440864386]",2.9941490043309003,1.994581755164583,0.9995672491663172,0.0074714612837835,0.0074714612837835,1.0,0.8837055069717825,120,0.381775688380003,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.859375
phase2-p2-069f90c94b4d3c48f4ca,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,10,2.709269960975831,0.001953125,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.8393914332021934, 4.220106392729268, 2.397738116621274, 0.10583520305923881]",2.5405719471398123,1.8890661737742944,0.6515057733655176,0.0129917186572548,0.0083205302387914,0.640448770351495,0.8229365680911639,120,0.3788112504407763,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.875
phase2-p2-f97a7a5a16da6dd52c34,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,10,2.709269960975831,0.001953125,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.1899705558722853, 6.567346657256149, 2.423963577413756, -0.4258544105138896]",2.6657475970495,1.7084111353534792,0.95733646169602,0.0130412889034152,0.0066368360937266,0.5089095213578608,0.8245904769099683,120,0.3965716073289513,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.875
phase2-p2-028cec3b67a5b966217f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,10,2.709269960975831,0.001953125,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[1.9675989194828007, 3.7649502272872217, 2.422119214912656, 0.09693692491902209]",2.8271164710824985,1.9022603100741784,0.92485616100832,0.0098855837335806,0.0068313834515923,0.6910450243202758,0.7042722800264337,120,0.3851337479427457,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.875
phase2-p2-0e0f0bd118d5e06f2a60,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-0da346e5ae20,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D3,10,2.533178701920149,0.0029296875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.709612319946851, 3.2014066719602887, 0.6911795207315838, 2.1831652614257453]",2.19336995085069,1.6579921767035686,0.5353777741471213,0.0062866181282694,0.0028840653244357,0.4587626074290624,0.3315957824672068,120,0.3980386415496468,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.86328125
phase2-p2-b725d2f576a668690b60,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-0da346e5ae20,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D3,10,2.533178701920149,0.0029296875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.9613285218259953, 2.7839062492325874, 3.149232020489667, -0.5465673549025941]",2.349567618847584,1.5520058304690183,0.797561788378566,0.073573565749892,0.0334850651722244,0.4551235872684825,1.3999005065962655,120,0.4085040427744388,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.86328125
phase2-p2-07b906cfb6fb62b2ac72,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-0da346e5ae20,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D3,10,2.533178701920149,0.0029296875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.7577641039633285, 3.8215080693919714, 1.1844575694889241, 1.3961962415760267]",2.4755220037618333,1.885857422859088,0.5896645809027454,0.0434734663686244,0.008570351699268,0.1971398283862971,1.1714029720798504,120,0.4080881010740995,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,121.86328125
